@relation communication_pattern.2016-0924-1007pattern-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P70.0-S2-weka.filters.supervised.instance.SMOTE-C1-K1-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2_predicted

@attribute timeave_1 numeric
@attribute timesd_1 numeric
@attribute dataave_1 numeric
@attribute datasd_1 numeric
@attribute 'prediction margin' numeric
@attribute 'predicted class' {streaming,sencing,kensaku}
@attribute class {streaming,sencing,kensaku}

@data
215.948967,2374.38455,816.282286,5669.636009,-0.333333,streaming,kensaku
26555.690073,221.158061,76529.427441,6063.348941,0.333333,kensaku,kensaku
172.06784,1148.410936,1704.979488,6720.935783,0.333333,kensaku,kensaku
148.826234,999.871355,1905.94419,17928.999146,0.333333,kensaku,kensaku
135.567312,1251.48016,937.566339,6298.779228,0.333333,kensaku,kensaku
194.177881,2102.351654,767.417733,6594.652458,0.333333,kensaku,kensaku
25912.195868,365.198576,135166.627488,862.385553,0.333333,kensaku,kensaku
3074.678424,917.301217,890053.745782,5416.71206,0.333333,kensaku,kensaku
138.511348,1494.870275,876.666787,6504.686658,0.333333,kensaku,kensaku
171.644818,1189.330195,1186.885801,6658.079824,0.333333,kensaku,kensaku
178.332076,1704.4368,1205.83959,10796.897074,0.333333,kensaku,kensaku
156.801001,1029.751949,2285.680132,16254.991155,0.333333,kensaku,kensaku
392.596789,2024.47041,26587.724087,9240.760278,0.333333,kensaku,kensaku
168.470012,1027.373703,2011.847356,17867.614189,0.333333,kensaku,kensaku
189.641678,2334.972684,937.784562,7364.012265,0.333333,kensaku,kensaku
160.015533,1059.560873,1306.825958,17064.767514,0.333333,kensaku,kensaku
3516.490312,1035.245162,1148629.207226,5757.856957,0.333333,kensaku,kensaku
187.192429,2136.207002,831.795036,5636.417702,-0.333333,streaming,kensaku
14427.250674,368.769545,1239040.330029,289.400324,0.333333,kensaku,kensaku
2852.690289,510.550462,175920.643479,1932.932154,-0.333333,sencing,kensaku
160.914842,1006.207544,2216.07403,16003.021204,0.333333,kensaku,kensaku
212.405599,2397.84191,921.208252,6884.347357,0.333333,kensaku,kensaku
32518.01275,200.456329,135474.275325,1667.883294,0.333333,kensaku,kensaku
150.789417,1069.036073,1804.634544,17864.062259,0.333333,kensaku,kensaku
155.04552,1041.855715,1296.376427,17601.880995,0.333333,kensaku,kensaku
161.118495,1433.541722,1044.209581,6530.011786,0.333333,kensaku,kensaku
228.756121,1194.487835,1457.905341,6698.352637,0.333333,kensaku,kensaku
154.425479,1042.741198,2204.944681,16410.155681,0.333333,kensaku,kensaku
171.678233,1601.400927,1283.292492,10878.287977,0.333333,kensaku,kensaku
200.922702,1923.363679,916.003794,7714.79213,0.333333,kensaku,kensaku
158.120294,1160.975196,977.048585,17837.539521,0.333333,kensaku,kensaku
2192.641026,7041.512234,96.923077,23.982242,0.333333,sencing,sencing
17878.25,24087.823723,90,0,0.333333,sencing,sencing
287.721477,47.095999,813.47651,66.62462,0.333333,sencing,sencing
887.858696,1687.879443,100.76087,29.200718,0.333333,sencing,sencing
2068.807692,4470.078833,96.923077,23.982242,0.333333,sencing,sencing
365.634043,588.49125,91.531915,11.641545,0.333333,sencing,sencing
273.309904,64.767634,920.476038,225.388455,0.333333,sencing,sencing
4568.722222,672.31456,614.611111,37.078204,0.333333,sencing,sencing
1481.384615,2359.970829,98.653846,26.53219,0.333333,sencing,sencing
428.658291,1092.857949,91.356784,10.966754,0.333333,sencing,sencing
2961.296296,9483.396058,96.666667,23.570226,0.333333,sencing,sencing
458.759358,765.947786,93.850267,18.212619,0.333333,sencing,sencing
4054.235294,9042.799069,100.588235,28.997077,0.333333,sencing,sencing
187.025404,1154.550128,445.34873,703.754222,0.333333,sencing,sencing
473.880682,936.243183,96.647727,23.539396,0.333333,sencing,sencing
2964,5220.81134,94.736842,20.096719,0.333333,sencing,sencing
1663.686275,1454.059908,3088.921569,2600.637108,0.333333,sencing,sencing
643.483871,1241.484267,95.806452,22.110309,0.333333,sencing,sencing
1220.772727,3812.170539,94.090909,18.746901,0.333333,sencing,sencing
322.466403,222.077942,90.711462,7.970285,0.333333,sencing,sencing
321.630189,240.926637,91.018868,9.521556,0.333333,sencing,sencing
267.062893,2170.623525,426.314465,633.277137,0.333333,sencing,sencing
1600.867925,1689.2614,2474.924528,1698.634022,0.333333,sencing,sencing
2737.548387,4011.334585,2924.419355,2194.905109,0.333333,sencing,sencing
2217.394737,3139.868012,101.842105,30.422919,0.333333,sencing,sencing
409.859551,679.55032,96.573034,23.417264,0.333333,sencing,sencing
1876.176471,3944.891622,95.294118,21.176471,0.333333,sencing,sencing
3118.2,4962.707906,90,0,0.333333,sencing,sencing
3358.111111,6124.225637,90,0,0.333333,sencing,sencing
204.433333,2009.866381,441.004762,720.859391,0.333333,sencing,sencing
458.144509,776.336206,97.803468,25.326232,0.333333,sencing,sencing
284.239203,51.282126,934.923588,143.636437,0.333333,sencing,sencing
458.886486,870.355127,97.783784,25.297297,0.333333,sencing,sencing
288.637324,41.662276,489.65493,5.804983,0.333333,sencing,sencing
3911.5,8674.878499,96.428571,23.178544,0.333333,sencing,sencing
598.528169,5.602683,113,0,0.333333,sencing,sencing
466.46087,1033.743398,95.478261,21.518182,0.333333,sencing,sencing
732.123288,2477.935044,92.465753,14.691422,0.333333,sencing,sencing
292.225256,33.943194,491.638225,47.12273,0.333333,sencing,sencing
404.175355,741.67459,91.706161,12.273692,0.333333,sencing,sencing
1334.435484,1823.436127,749.629032,910.429981,0.333333,sencing,sencing
271.717172,74.499751,574.065657,385.658038,0.333333,sencing,sencing
4033.95,1031.807418,580.5,108.085383,0.333333,sencing,sencing
1913.302326,2477.478224,2364.72093,2142.384483,0.333333,sencing,sencing
1728.446809,1675.604061,2516.042553,1716.499902,0.333333,sencing,sencing
602.794326,44.895074,113,0,0.333333,sencing,sencing
59.421569,5.468923,72.264706,36.887595,0.333333,sencing,sencing
29097.5,6958.5,90,0,0.333333,sencing,sencing
1385.403252,7007.577033,10998.627094,6541.952317,0.333333,streaming,streaming
524.764347,7035.570238,12347.678444,5866.158495,0.333333,streaming,streaming
1157.45582,3459.14927,13903.456403,6146.991216,0.333333,streaming,streaming
692.753747,5032.604641,11315.295213,6088.836438,0.333333,streaming,streaming
1022.017531,3588.170116,21717.721424,6069.646984,0.333333,streaming,streaming
1290.036858,7178.181339,11286.437827,6425.394709,0.333333,streaming,streaming
1215.115603,3956.413797,20699.917383,6304.556653,0.333333,streaming,streaming
1231.467073,3786.001695,18358.288622,6256.964893,0.333333,streaming,streaming
543.28121,6994.489742,11357.491188,6137.92843,0.333333,streaming,streaming
1158.398247,3400.923372,13558.936828,6135.331869,0.333333,streaming,streaming
726.885369,3964.078216,21930.645276,6080.250937,0.333333,streaming,streaming
1040.998651,3577.041115,21429.818258,6064.027011,0.333333,streaming,streaming
1219.429748,3725.529152,16916.204755,6263.914593,0.333333,streaming,streaming
609.912336,3615.764812,11969.585137,6102.245344,0.333333,streaming,streaming
1378.618924,4161.82834,21541.984139,6400.632441,0.333333,streaming,streaming
564.796908,3520.143908,22057.658296,6112.077648,0.333333,streaming,streaming
888.513474,3562.221857,13441.719133,6133.336395,0.333333,streaming,streaming
1290.530829,4159.142352,21125.803236,6386.541457,0.333333,streaming,streaming
1103.678926,3343.678057,12721.657071,6026.210945,0.333333,streaming,streaming
1289.198214,6996.990912,11014.275777,6290.332819,0.333333,streaming,streaming
809.309082,3593.551796,13410.092404,6154.566879,0.333333,streaming,streaming
641.656314,3563.688952,12737.09761,5952.147064,0.333333,streaming,streaming
907.651066,3526.296029,21496.65854,6063.095044,0.333333,streaming,streaming
1226.362296,3840.177987,20202.112683,6307.835077,0.333333,streaming,streaming
835.665079,3395.041872,21632.727697,6140.896005,0.333333,streaming,streaming
1289.442246,7174.894514,11216.628131,6023.338754,0.333333,streaming,streaming
642.471412,4624.24008,11324.277304,6177.677963,0.333333,streaming,streaming
1312.336649,3601.719945,13843.480736,6176.131475,0.333333,streaming,streaming
1048.707797,3887.095378,21705.731832,6077.398543,0.333333,streaming,streaming
1288.256859,7022.291192,11068.438655,6421.875741,0.333333,streaming,streaming
1239.815057,6854.237347,10998.445074,6589.150089,0.333333,streaming,streaming
833.932704,4057.91058,12236.742805,6018.865755,0.333333,streaming,streaming
663.786486,4363.587829,11164.048363,6131.431768,0.333333,streaming,streaming
1096.320337,6705.342828,14325.028672,6056.292999,0.333333,streaming,streaming
1295.644932,4160.18107,21170.121543,6319.121879,0.333333,streaming,streaming
931.983225,3760.711448,21385.441801,6083.391041,0.333333,streaming,streaming
603.160375,3823.263327,12161.036031,6176.142775,0.333333,streaming,streaming
1232.503872,3497.413971,13836.351123,6167.628907,0.333333,streaming,streaming
637.278758,3748.077127,11521.489524,6144.531905,0.333333,streaming,streaming
663.259942,3968.793895,12234.802045,6159.448803,0.333333,streaming,streaming
701.76223,4729.139225,11137.822709,6172.808866,0.333333,streaming,streaming
765.663144,7021.286787,12902.627388,5972.472072,0.333333,streaming,streaming
622.813699,3395.077782,22323.184509,5880.608543,0.333333,streaming,streaming
200.098855,1318.046074,1129.924756,6750.485527,0.333333,kensaku,kensaku
216.464004,2339.926464,781.263233,5562.843211,-0.333333,streaming,kensaku
178.303424,1388.327811,1870.620282,11255.570093,0.333333,kensaku,kensaku
216.538036,2370.981522,782.907372,5421.515383,-0.333333,streaming,kensaku
169.414516,2079.171021,839.844223,6789.278708,0.333333,kensaku,kensaku
156.967989,1128.008412,1818.837194,17953.992654,0.333333,kensaku,kensaku
199.376815,1854.917481,1573.364918,10645.542958,0.333333,kensaku,kensaku
176.589569,1900.793412,882.858111,10090.868816,0.333333,kensaku,kensaku
214.610079,2308.314546,1742.09322,9966.003588,0.333333,kensaku,kensaku
178.892774,1810.210019,965.071242,10076.572411,0.333333,kensaku,kensaku
153.033362,1001.263199,1185.887037,17194.305214,0.333333,kensaku,kensaku
16786.449127,247.655344,164816.171871,219.208692,-0.333333,sencing,kensaku
17696.980442,0.178307,1625068.444079,65.008147,0.333333,kensaku,kensaku
174.335879,1067.633605,1742.091517,15907.904845,0.333333,kensaku,kensaku
42650.337796,0,623923.726076,0,0.333333,kensaku,kensaku
13792.383826,511.00709,80753.828823,12208.141589,0.333333,kensaku,kensaku
30208.830504,333.202738,199665.734959,218.160139,0.333333,kensaku,kensaku
229.733262,1244.109953,1243.221998,6628.364121,0.333333,kensaku,kensaku
170.928705,1046.493651,1823.0228,16808.908241,0.333333,kensaku,kensaku
148.243582,1003.153021,2252.903923,17909.139121,0.333333,kensaku,kensaku
217.248653,2333.04389,913.2408,5197.510718,-0.333333,streaming,kensaku
137.481064,1336.800049,1924.66805,9617.238616,0.333333,kensaku,kensaku
197.581935,2182.450328,937.419506,7197.839632,0.333333,kensaku,kensaku
177.182847,2283.056852,823.605572,5741.963925,-0.333333,streaming,kensaku
204.519941,2085.756042,923.060951,5748.785075,-0.333333,streaming,kensaku
193.260354,2217.40195,1003.057744,7629.848462,0.333333,kensaku,kensaku
214.912847,2403.237479,902.822548,6826.699948,-0.333333,streaming,kensaku
176.800661,1161.903921,1805.608259,16138.863774,0.333333,kensaku,kensaku
16133.38274,3.397565,1557054.148701,54.107623,0.333333,kensaku,kensaku
162.953404,1590.067591,1431.023554,9913.560646,0.333333,kensaku,kensaku
26280.888963,337.409753,149372.265557,1029.25666,0.333333,kensaku,kensaku
175.768209,2127.073424,1747.979612,9894.792366,0.333333,kensaku,kensaku
219.291825,2389.574551,986.856288,6900.814381,-0.333333,streaming,kensaku
176.787811,1387.454349,1318.299399,13762.712663,0.333333,kensaku,kensaku
209.95187,2398.788077,994.374974,6855.620183,-0.333333,streaming,kensaku
37697.153238,0,680666.80748,0,0.333333,kensaku,kensaku
190.598954,1643.004382,1373.157546,12935.792368,0.333333,kensaku,kensaku
167.279327,1023.630766,1308.163059,14426.011618,0.333333,kensaku,kensaku
187.42196,2300.674124,954.909465,7773.257491,0.333333,kensaku,kensaku
192.79838,2346.895371,970.912451,7195.644781,0.333333,kensaku,kensaku
180.272091,2314.141226,1678.106578,10149.154314,0.333333,kensaku,kensaku
197.506141,2184.821436,956.002231,7754.527656,0.333333,kensaku,kensaku
151.031115,1764.115149,1909.396373,9506.250735,0.333333,kensaku,kensaku
149.667756,1004.400603,816.137334,6488.091367,0.333333,kensaku,kensaku
171.16331,1039.20727,1796.575093,16814.89852,0.333333,kensaku,kensaku
11822.940611,597.533547,97731.8578,5856.363195,0.333333,kensaku,kensaku
172.011158,1168.512058,1670.318834,14714.258535,0.333333,kensaku,kensaku
190.99877,2062.204358,767.853651,6686.750409,0.333333,kensaku,kensaku
9919.855494,305.166028,67244.93009,14163.632539,0.333333,kensaku,kensaku
3185.37037,3725.898193,96.666667,23.570226,0.333333,sencing,sencing
483.664671,1048.524276,96.467066,23.242482,0.333333,sencing,sencing
2088.560976,4835.057737,98.780488,26.704811,0.333333,sencing,sencing
3955.95,1081.846915,243,49.78554,0.333333,sencing,sencing
9398.833333,17266.169044,90,0,0.333333,sencing,sencing
1017.984375,2241.563207,95.625,21.785531,0.333333,sencing,sencing
177.29718,2107.182268,449.650759,636.250314,0.333333,sencing,sencing
1311.484375,1863.369369,726.6875,883.008173,0.333333,sencing,sencing
214.636591,92.694614,775.135338,408.009689,0.333333,sencing,sencing
1307.95,1820.351078,731.366667,914.21232,0.333333,sencing,sencing
973.666667,2731.942085,97.5,24.874686,0.333333,sencing,sencing
3721.714286,1479.740876,221.142857,66.460361,0.333333,sencing,sencing
215.382872,92.011688,756.692695,397.803391,0.333333,sencing,sencing
1614.365385,1793.699036,3050.192308,2590.660274,0.333333,sencing,sencing
286.755853,49.399578,498.849498,139.120556,0.333333,sencing,sencing
2554.235294,7515.013737,95.294118,21.176471,0.333333,sencing,sencing
288.637324,41.662276,823.711268,4.857231,0.333333,sencing,sencing
1501.163636,2723.984727,99.818182,28.057792,0.333333,sencing,sencing
611.460432,84.028196,113,0,0.333333,sencing,sencing
410.864078,743.773546,94.368932,19.342087,0.333333,sencing,sencing
946.1625,2534.904892,95.625,21.785531,0.333333,sencing,sencing
1538.589286,4880.650717,90,0,0.333333,sencing,sencing
1436.916667,1992.69819,734.15,920.714574,0.333333,sencing,sencing
291.092105,2010.024513,458.013158,675.740938,0.333333,sencing,sencing
207.669903,96.125614,732.15534,410.53643,0.333333,sencing,sencing
277.909091,58.581984,927.496753,195.639171,0.333333,sencing,sencing
290.237288,38.776779,494.983051,49.819434,0.333333,sencing,sencing
367.271552,708.417152,90.775862,8.320194,0.333333,sencing,sencing
289.064189,40.517755,823.668919,87.192618,0.333333,sencing,sencing
222.005195,91.338844,789.701299,376.472578,0.333333,sencing,sencing
1485.025641,3662.677348,96.923077,23.982242,0.333333,sencing,sencing
290.047458,39.440035,493.59322,40.45467,0.333333,sencing,sencing
4102.764706,6931.112529,95.294118,21.176471,0.333333,sencing,sencing
872.148936,1592.465491,99.574468,27.749445,0.333333,sencing,sencing
366.175966,658.960769,90.772532,8.302475,0.333333,sencing,sencing
727.232759,2004.494439,94.655172,19.932257,0.333333,sencing,sencing
4816.588235,8564.254654,95.294118,21.176471,0.333333,sencing,sencing
1541.421053,4010.033473,99.473684,27.620298,0.333333,sencing,sencing
15417.5,4378.5,90,0,0.333333,sencing,sencing
14518.75,25045.021665,90,0,0.333333,sencing,sencing
215.949495,90.472092,770.469697,397.314021,0.333333,sencing,sencing
2075.390244,3300.661611,96.585366,23.437489,0.333333,sencing,sencing
2733.357143,4369.68188,99.642857,27.836531,0.333333,sencing,sencing
198.113514,1428.756342,441.12973,701.763508,0.333333,sencing,sencing
4475.727273,6916.29261,98.181818,25.873181,0.333333,sencing,sencing
59.124739,2.74067,72.995122,35.01672,0.333333,sencing,sencing
2494.9,2311.951425,2589.65,2526.139293,0.333333,sencing,sencing
504.532544,2539.45115,90.532544,6.902564,0.333333,sencing,sencing
859.262365,3365.1756,13388.896222,6146.583646,0.333333,streaming,streaming
1324.975736,4103.565927,21233.44257,6328.352767,0.333333,streaming,streaming
1373.690277,6996.091582,10998.772648,6541.315305,0.333333,streaming,streaming
1106.24393,3702.460793,13458.346794,6130.830944,0.333333,streaming,streaming
976.70073,3348.244564,12700.674093,6093.754505,0.333333,streaming,streaming
569.153937,4904.625437,12658.626551,6160.144898,0.333333,streaming,streaming
746.5267,4460.771919,11108.988131,6224.24557,0.333333,streaming,streaming
834.550617,3950.845156,11395.740752,6063.557749,0.333333,streaming,streaming
734.697057,3542.376943,21809.055718,6002.144917,0.333333,streaming,streaming
937.878067,3505.334648,13517.597117,6130.442851,0.333333,streaming,streaming
680.284427,3706.410545,13388.303551,6129.871364,0.333333,streaming,streaming
652.148289,6850.061106,11846.800032,5994.323306,0.333333,streaming,streaming
1184.233922,6732.259261,11057.262476,6587.999623,0.333333,streaming,streaming
1103.049245,3300.80692,12741.83217,6083.236359,0.333333,streaming,streaming
932.271584,5080.413004,11204.898448,6173.649609,0.333333,streaming,streaming
1243.524949,3874.837566,13960.029188,6176.675448,0.333333,streaming,streaming
733.561147,6838.245191,11396.874283,5889.392548,0.333333,streaming,streaming
1301.357381,6919.96195,11001.166086,6220.797816,0.333333,streaming,streaming
1156.479388,3338.223361,12821.925111,5916.307672,0.333333,streaming,streaming
693.557178,4302.886736,11444.316531,6154.231386,0.333333,streaming,streaming
696.818756,6744.552699,13873.484659,6035.316961,0.333333,streaming,streaming
712.773554,4696.468666,11232.864775,6221.668795,0.333333,streaming,streaming
896.475782,3347.737992,12692.96452,6044.342741,0.333333,streaming,streaming
616.829639,4265.983129,12159.050788,6095.738846,0.333333,streaming,streaming
1297.967985,6978.486438,11055.197764,6570.762127,0.333333,streaming,streaming
706.660303,3668.983411,12946.12468,6067.919527,0.333333,streaming,streaming
757.675277,6960.827995,13490.942675,6026.895359,0.333333,streaming,streaming
1062.541543,6725.655066,13689.508761,6051.327192,0.333333,streaming,streaming
621.864667,4283.694445,11654.290734,6138.540513,0.333333,streaming,streaming
1327.152459,7010.567874,11021.748496,6474.639222,0.333333,streaming,streaming
664.474189,4588.230006,11103.360411,6255.522162,0.333333,streaming,streaming
1171.676084,3940.425357,20522.304954,6289.873745,0.333333,streaming,streaming
1049.441526,6946.892812,12415.282008,6011.004391,0.333333,streaming,streaming
1289.01569,4125.382183,21245.647852,6324.93354,0.333333,streaming,streaming
1083.720964,3925.059601,21191.311778,6190.591439,0.333333,streaming,streaming
697.865995,6714.124297,11851.351299,5898.85381,0.333333,streaming,streaming
1293.108047,6760.536407,11013.654406,6569.21947,0.333333,streaming,streaming
946.181767,3602.758054,21526.470618,6077.668594,0.333333,streaming,streaming
1257.934129,6760.69585,11371.25405,5901.035723,0.333333,streaming,streaming
1289.702522,7020.832528,11100.096287,6410.118369,0.333333,streaming,streaming
678.420674,3701.564022,12957.012028,6059.618348,0.333333,streaming,streaming
1311.31394,6861.566481,11144.971846,6403.408493,0.333333,streaming,streaming
606.596239,3815.404799,12066.352716,6176.734831,0.333333,streaming,streaming
27801.578413,104.8445,177241.494468,425.740821,0.333333,kensaku,kensaku
202.145362,1873.657662,1585.889764,10584.287768,0.333333,kensaku,kensaku
189.159437,2298.933881,1744.033445,10216.216647,0.333333,kensaku,kensaku
179.395561,2070.474495,899.744279,10067.9094,0.333333,kensaku,kensaku
17351.69907,131.95123,71003.554062,12221.160929,0.333333,kensaku,kensaku
13606.26232,143.71234,86958.114764,4986.669832,0.333333,kensaku,kensaku
153.977705,1003.068028,1284.791194,17234.838115,0.333333,kensaku,kensaku
150.356287,1003.880299,1905.850869,17947.897888,0.333333,kensaku,kensaku
164.078737,1248.541341,2115.663879,9646.307969,0.333333,kensaku,kensaku
31978.496791,855.069762,83899.922159,6075.035912,0.333333,kensaku,kensaku
174.754743,1332.133974,1192.729409,10636.229826,0.333333,kensaku,kensaku
219.404018,2387.493488,917.193159,6930.697323,-0.333333,streaming,kensaku
217.970996,2392.064018,932.03171,6891.910101,-0.333333,streaming,kensaku
156.128021,1061.492195,1821.940792,17954.168993,0.333333,kensaku,kensaku
33298,0,1657977,0,0.333333,kensaku,kensaku
218.686343,2309.174339,836.49831,5167.761908,-0.333333,streaming,kensaku
17967.03127,173.168164,68861.721406,13639.729947,0.333333,kensaku,kensaku
22151.671762,44.689526,71034.729762,6049.870427,0.333333,kensaku,kensaku
220.456672,2377.045024,1006.232283,7026.041892,-0.333333,streaming,kensaku
221.482661,2365.065889,851.180955,5167.81495,-0.333333,streaming,kensaku
14531.587073,48.865728,1573550.997656,1476.016894,0.333333,kensaku,kensaku
143.771413,1903.425872,795.529435,6205.886286,0.333333,kensaku,kensaku
890.386546,1231.080597,31567.979237,5565.865034,0.333333,kensaku,kensaku
140.525383,981.980335,702.267442,6277.344353,0.333333,kensaku,kensaku
211.206928,2326.190364,875.200664,5550.324837,-0.333333,streaming,kensaku
166.994084,1022.678872,1862.752971,17176.84704,0.333333,kensaku,kensaku
188.541311,2194.656793,1026.027572,7579.904865,0.333333,kensaku,kensaku
158.464751,2116.086721,816.006729,6790.945476,0.333333,kensaku,kensaku
182.013901,2225.928818,935.085728,8077.538446,0.333333,kensaku,kensaku
148.568448,1022.635287,1674.619784,17194.912722,0.333333,kensaku,kensaku
21042.5846,14.790901,1510937.939343,1012.25029,0.333333,kensaku,kensaku
216.605982,2288.869117,814.539006,5218.671565,-0.333333,streaming,kensaku
175.84742,1150.157233,1630.704131,11709.58148,0.333333,kensaku,kensaku
135.290679,959.494399,683.473934,6094.808861,0.333333,kensaku,kensaku
200.734564,2205.863408,863.092311,7583.400451,0.333333,kensaku,kensaku
5941.122302,525.918495,1202025.896594,619.08645,0.333333,kensaku,kensaku
168.884623,1015.522533,1878.011437,16988.621771,0.333333,kensaku,kensaku
152.425556,2279.750316,781.663703,6812.404904,-0.333333,streaming,kensaku
171.69043,1549.023852,1348.682114,10941.545345,0.333333,kensaku,kensaku
12035.465356,133.030125,168752.356604,1778.53837,0.333333,kensaku,kensaku
139.721277,1552.877032,1321.686773,10048.090084,0.333333,kensaku,kensaku
9442.837221,311.032974,135754.355985,2385.229399,0.333333,kensaku,kensaku
208.93114,2131.701297,920.121008,5439.707218,-0.333333,streaming,kensaku
225.90633,2398.204882,779.273326,5166.98295,-0.333333,streaming,kensaku
702.546362,1419.740502,26706.544111,7140.490969,0.333333,kensaku,kensaku
230.551733,1633.266928,922.91602,5078.819676,-0.333333,streaming,kensaku
168.86237,1054.752963,1813.050235,16732.062518,0.333333,kensaku,kensaku
205.674744,2395.19298,768.247521,6638.401288,-0.333333,streaming,kensaku
161.594586,1037.93548,953.267952,16932.095047,0.333333,kensaku,kensaku
365.918455,500.976006,91.545064,11.690533,0.333333,sencing,sencing
1491.512195,4430.551335,90,0,0.333333,sencing,sencing
1032.012821,2470.467144,94.615385,19.85152,0.333333,sencing,sencing
20456,0,90,0,0.333333,sencing,sencing
384.112613,743.35562,91.621622,11.971478,0.333333,sencing,sencing
46738,0,555,0,-0.333333,kensaku,sencing
58.959694,1.528434,866.269632,101.917636,0.333333,sencing,sencing
59.252793,4.459038,70.625698,34.509971,0.333333,sencing,sencing
363.715909,580.858181,91.022727,9.539365,0.333333,sencing,sencing
289.077441,40.872934,805.306397,70.741839,0.333333,sencing,sencing
2198.909091,5932.965554,100.909091,29.373626,0.333333,sencing,sencing
1766.93617,2173.229428,2825.340426,1591.999242,0.333333,sencing,sencing
58.959694,1.528434,876.90688,162.544328,0.333333,sencing,sencing
566.184211,1088.383576,96.513158,23.318726,0.333333,sencing,sencing
1640.129032,5154.062555,95.806452,22.110309,0.333333,sencing,sencing
274.766026,63.84195,920.432692,229.10989,0.333333,sencing,sencing
358.462185,538.541429,90.378151,5.821565,0.333333,sencing,sencing
1419.780488,3596.458553,94.390244,19.386792,0.333333,sencing,sencing
4097.789474,956.107821,622,0,0.333333,sencing,sencing
59.210894,4.16995,75.582402,35.053374,0.333333,sencing,sencing
344.419355,416.535695,91.08871,9.838627,0.333333,sencing,sencing
3129.130435,3360.470261,101.73913,30.310304,0.333333,sencing,sencing
1196.048387,2438.401872,97.258065,24.506046,0.333333,sencing,sencing
4185.947368,832.756581,616.578947,39.776105,0.333333,sencing,sencing
1751.081633,2654.31044,99.183673,27.243178,0.333333,sencing,sencing
59.396199,5.349568,72.97807,35.234795,0.333333,sencing,sencing
363.561702,564.227108,90.765957,8.267374,0.333333,sencing,sencing
1705.444444,5291.851201,97.5,24.874686,0.333333,sencing,sencing
4214.736842,962.496088,622,0,0.333333,sencing,sencing
930.632184,1985.52941,95.172414,20.946679,0.333333,sencing,sencing
768.144144,1484.016171,98.918919,26.891552,0.333333,sencing,sencing
1660.84,1612.439486,2517.3,1722.128291,0.333333,sencing,sencing
58.959694,1.528434,866.555247,101.796597,0.333333,sencing,sencing
318.473881,169.575049,90.335821,5.487359,0.333333,sencing,sencing
3058.863636,9828.314034,102.272727,30.885686,0.333333,sencing,sencing
7690.7,12409.491529,99,27,0.333333,sencing,sencing
2003.333333,4841.146409,93.75,17.984368,0.333333,sencing,sencing
1909.225806,5500.357547,95.806452,22.110309,0.333333,sencing,sencing
4129.368421,792.867096,622,0,0.333333,sencing,sencing
2787.689655,3137.654045,99.310345,27.408913,0.333333,sencing,sencing
283.2,61.408571,805.221053,69.265497,0.333333,sencing,sencing
1262.734375,2387.562134,92.8125,15.659337,0.333333,sencing,sencing
1285.287879,1378.081756,2582.272727,1680.455219,0.333333,sencing,sencing
600.45679,2057.339022,92.222222,13.96645,0.333333,sencing,sencing
58.957941,1.561307,875.3343,95.115696,0.333333,sencing,sencing
1498.714286,1424.305918,2209.785714,1739.706068,0.333333,sencing,sencing
986.433735,2192.413926,97.590361,25.010377,0.333333,sencing,sencing
59.578652,5.936177,68.191011,32.757837,0.333333,sencing,sencing
1283.715403,7166.727988,11045.678812,5912.051606,0.333333,streaming,streaming
856.848839,3382.991001,12698.698946,6049.550848,0.333333,streaming,streaming
685.745118,5276.770911,11315.901976,6075.55971,0.333333,streaming,streaming
610.025036,3886.662448,12007.190074,6061.665184,0.333333,streaming,streaming
1377.257319,7175.028258,10997.977845,6542.101177,0.333333,streaming,streaming
720.082971,6863.854078,11864.928258,5896.188838,0.333333,streaming,streaming
1089.143059,4792.146899,11251.167245,6275.233534,0.333333,streaming,streaming
911.917411,3348.223292,12708.433411,6102.869334,0.333333,streaming,streaming
1147.250002,3343.836372,12812.235654,6111.756105,0.333333,streaming,streaming
1162.934865,5064.333517,11157.674511,6262.18788,0.333333,streaming,streaming
1204.063195,4493.772032,18728.458322,6273.675337,0.333333,streaming,streaming
1123.329179,3463.124796,21957.801904,5914.323722,0.333333,streaming,streaming
1184.592711,3951.578326,20663.49214,6297.247686,0.333333,streaming,streaming
601.099908,6889.978243,11435.274891,5945.152453,0.333333,streaming,streaming
1143.400087,3434.385612,13594.193626,6134.559251,0.333333,streaming,streaming
641.928216,3477.799876,12849.456456,5996.372353,0.333333,streaming,streaming
1087.321381,3930.735761,20946.187884,6200.312613,0.333333,streaming,streaming
707.030382,3671.668528,13222.16695,6138.898661,0.333333,streaming,streaming
1218.760399,3408.401763,13306.009129,6132.327271,0.333333,streaming,streaming
655.01751,3444.229526,11473.373442,6135.102478,0.333333,streaming,streaming
323.525563,3292.101296,22362.189608,5960.175057,0.333333,streaming,streaming
1119.169107,6585.352763,11046.274189,6467.998168,0.333333,streaming,streaming
1218.257314,3376.897434,13388.515753,6115.522166,0.333333,streaming,streaming
321.488995,3421.924692,22381.164272,6027.345033,0.333333,streaming,streaming
