@relation communication_pattern.2016-0924-1007pattern-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P70.0-S2-weka.filters.supervised.instance.SMOTE-C1-K1-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2

@attribute timeave_1 numeric
@attribute timesd_1 numeric
@attribute dataave_1 numeric
@attribute datasd_1 numeric
@attribute class {streaming,kensaku,sencing}

@data
1146.149494,6651.06485,12391.815432,6086.313732,streaming
1224.489823,5253.421459,11256.854243,5973.080661,streaming
1182.318165,7029.609293,12316.525646,5867.461684,streaming
685.745118,5276.770911,11315.901976,6075.55971,streaming
651.808585,6887.654205,11492.225216,5881.680734,streaming
720.082971,6863.854078,11864.928258,5896.188838,streaming
539.279091,5212.830996,12304.339983,6184.503694,streaming
1290.036858,7178.181339,11286.437827,6425.394709,streaming
575.041624,6559.034297,11840.353686,6086.403275,streaming
527.891302,7122.850555,11320.769011,6374.73386,streaming
1096.320337,6705.342828,14325.028672,6056.292999,streaming
1243.524949,3874.837566,13960.029188,6176.675448,streaming
1256.248425,6947.583358,14512.822249,6057.242631,streaming
1162.355997,5354.686849,12771.389961,6102.587021,streaming
570.911737,6964.69151,13348.507175,6015.761008,streaming
434.872532,3270.494977,21670.451867,5861.532752,streaming
738.691862,3340.956237,22331.021962,6080.683845,streaming
393.832723,3289.925833,22342.376227,5948.220846,streaming
370.876483,3335.094552,22328.574091,5995.589796,streaming
622.813699,3395.077782,22323.184509,5880.608543,streaming
1389.430435,7002.783159,10998.073158,6560.171348,streaming
1239.815057,6854.237347,10998.445074,6589.150089,streaming
1380.096843,7148.584447,10997.981379,6243.126169,streaming
1377.257319,7175.028258,10997.977845,6542.101177,streaming
1379.387804,7163.807455,10999.550795,6416.210067,streaming
839.671674,3301.678231,12676.703714,6030.885346,streaming
865.095566,3311.77023,12660.569184,5902.193672,streaming
656.250296,3616.833104,12712.542559,5920.133559,streaming
660.264051,3297.309619,12793.319676,5974.894109,streaming
1103.049245,3300.80692,12741.83217,6083.236359,streaming
1122.376569,4076.083067,21437.532851,6169.146287,streaming
991.489644,3590.044551,21545.356517,6259.207849,streaming
1289.01569,4125.382183,21245.647852,6324.93354,streaming
1103.192139,3730.965173,21547.232966,6197.505696,streaming
1290.530829,4159.142352,21125.803236,6386.541457,streaming
680.284427,3706.410545,13388.303551,6129.871364,streaming
1001.387118,3468.662183,13486.118701,6130.44739,streaming
897.874047,3708.711349,13384.765724,6128.875659,streaming
874.944212,3530.219963,13442.227806,6134.051517,streaming
1106.24393,3702.460793,13458.346794,6130.830944,streaming
749.706263,4537.285202,11108.098993,6242.836296,streaming
626.289043,4327.605176,11603.282458,6151.080269,streaming
678.626076,4451.855304,11284.684547,6183.279981,streaming
620.255451,4444.5987,11089.368931,6196.758357,streaming
663.786486,4363.587829,11164.048363,6131.431768,streaming
1216.9471,4119.083829,20673.211641,6304.651134,streaming
1184.592711,3951.578326,20663.49214,6297.247686,streaming
1224.532227,3952.42316,20924.416729,6301.298846,streaming
1087.321381,3930.735761,20946.187884,6200.312613,streaming
1123.748012,3828.282759,19947.81041,6273.469254,streaming
986.919827,3433.641162,13521.681583,6133.174071,streaming
1115.460068,3402.731473,13615.440485,6126.894748,streaming
1226.383909,3415.286726,13649.053133,6153.954384,streaming
1116.553393,3393.625095,13569.342955,6132.307423,streaming
1193.136776,3423.98706,13585.860458,6134.599025,streaming
599.283094,4513.330295,11069.950299,6228.662189,streaming
598.647872,4675.621643,11198.804725,6185.417007,streaming
736.889739,4340.09774,11096.911344,6205.711865,streaming
664.474189,4588.230006,11103.360411,6255.522162,streaming
598.682475,4326.176499,11563.072856,6186.649887,streaming
1267.561374,6769.866241,11212.896377,6307.136363,streaming
1227.284658,6839.465425,11424.205086,5896.229325,streaming
1261.586287,6869.298032,11049.464205,6181.362184,streaming
733.561147,6838.245191,11396.874283,5889.392548,streaming
1287.209245,6811.968685,11330.072983,6062.640213,streaming
571.519444,6929.398557,12134.203378,5891.960699,streaming
532.845641,6716.525781,12387.276838,6081.875582,streaming
1104.54172,7029.953136,12344.366316,5866.464475,streaming
559.200335,6957.038972,12174.822124,6015.096718,streaming
524.764347,7035.570238,12347.678444,5866.158495,streaming
1241.898609,6728.789084,16515.520729,6206.61738,streaming
1064.95404,6963.413698,13695.573134,6103.237587,streaming
1234.402485,6869.217063,17016.079657,6258.494505,streaming
1245.426176,5505.008579,16735.542043,6215.949291,streaming
1255.780498,6954.131487,14920.22154,6132.218836,streaming
1172.442196,3338.30951,13839.236256,6084.844371,streaming
953.732569,3315.449839,14142.194177,5871.266786,streaming
1013.889911,3623.898558,14300.811482,5929.452165,streaming
753.23333,3297.686212,14265.663764,6094.0718,streaming
1082.098834,3395.585906,14084.197997,6154.694992,streaming
1123.329179,3463.124796,21957.801904,5914.323722,streaming
1035.145194,3656.751946,21751.383555,5917.251686,streaming
1197.438007,3399.669134,21700.240929,6092.313629,streaming
1056.357571,3425.870007,21597.767563,6094.438568,streaming
1345.252128,3752.562095,21698.98782,6280.971559,streaming
946.181767,3602.758054,21526.470618,6077.668594,streaming
650.694712,3402.805641,22200.851828,6093.439529,streaming
734.697057,3542.376943,21809.055718,6002.144917,streaming
907.651066,3526.296029,21496.65854,6063.095044,streaming
1040.998651,3577.041115,21429.818258,6064.027011,streaming
711.19351,3893.484576,21889.569832,6055.108348,streaming
835.665079,3395.041872,21632.727697,6140.896005,streaming
887.539396,3473.181943,21680.840818,6106.021643,streaming
819.466295,3838.325885,21394.338293,6145.575042,streaming
726.885369,3964.078216,21930.645276,6080.250937,streaming
1048.707797,3887.095378,21705.731832,6077.398543,streaming
1022.958533,3716.263015,21588.550844,6061.261442,streaming
931.983225,3760.711448,21385.441801,6083.391041,streaming
1022.017531,3588.170116,21717.721424,6069.646984,streaming
1083.720964,3925.059601,21191.311778,6190.591439,streaming
1260.719552,6763.923761,11076.745268,6436.42983,streaming
1371.824147,6871.459474,11081.130416,6354.419,streaming
1314.506559,7002.38884,11058.864824,6195.916359,streaming
1358.766165,6920.289049,11069.101211,6334.696168,streaming
1314.343559,6778.622921,11065.088551,6208.075239,streaming
1089.143059,4792.146899,11251.167245,6275.233534,streaming
862.558982,4647.696912,11069.417422,6323.902328,streaming
721.137921,4689.841885,11028.196507,6292.501054,streaming
986.156774,4577.515826,11092.541372,6313.46817,streaming
991.941767,4594.706371,11029.021793,6238.705691,streaming
1333.299229,6906.704168,11001.227284,6425.431419,streaming
1301.357381,6919.96195,11001.166086,6220.797816,streaming
1346.111021,6947.027117,11001.19525,6317.191887,streaming
1275.90399,6859.6488,11012.36202,6576.015128,streaming
1302.768172,6916.803412,10999.925856,6531.449827,streaming
1284.922014,7022.113931,11047.062366,6379.914659,streaming
1289.442246,7174.894514,11216.628131,6023.338754,streaming
1286.397454,7098.479851,11047.540589,5974.971721,streaming
1288.974457,7174.492329,11067.656792,6110.063755,streaming
1266.251907,7041.147345,11096.538447,5906.524004,streaming
1288.256859,7022.291192,11068.438655,6421.875741,streaming
1313.35613,7001.03304,11016.591433,6534.254951,streaming
1289.198214,6996.990912,11014.275777,6290.332819,streaming
1290.663001,6985.649746,11028.974403,6304.230401,streaming
1327.152459,7010.567874,11021.748496,6474.639222,streaming
1218.257314,3376.897434,13388.515753,6115.522166,streaming
1218.760399,3408.401763,13306.009129,6132.327271,streaming
1215.757433,3430.777024,13237.459786,6121.972974,streaming
1135.729857,3359.607991,13392.606887,6135.92889,streaming
1158.398247,3400.923372,13558.936828,6135.331869,streaming
964.791512,3326.564032,12765.884771,5889.409253,streaming
810.223646,3351.785813,12800.888907,6068.682227,streaming
1136.818162,3433.857401,12792.398441,5947.298902,streaming
1103.678926,3343.678057,12721.657071,6026.210945,streaming
1117.208611,3346.893523,12808.526676,6034.867805,streaming
833.932704,4057.91058,12236.742805,6018.865755,streaming
623.751493,4186.242211,12643.706747,6051.788471,streaming
601.784868,3948.469105,12264.173058,6048.259481,streaming
643.196846,4083.736896,12273.757968,6006.077511,streaming
616.829639,4265.983129,12159.050788,6095.738846,streaming
655.01751,3444.229526,11473.373442,6135.102478,streaming
603.406503,3794.308765,11970.007354,6160.149229,streaming
691.692729,3465.220862,11668.934265,6102.342414,streaming
608.674057,3557.684106,11881.460641,6081.979693,streaming
625.239162,3347.538739,11386.032273,6121.43295,streaming
799.075019,3950.509614,11298.979063,5970.467741,streaming
907.473736,4096.501146,12046.354877,5920.408297,streaming
710.397972,4147.143414,11621.75677,5996.21786,streaming
834.550617,3950.845156,11395.740752,6063.557749,streaming
709.096708,3685.630373,11299.575228,6117.354264,streaming
1278.054356,4148.77015,21220.963531,6371.510985,streaming
1174.620244,3962.097864,20624.965271,6309.730338,streaming
1324.975736,4103.565927,21233.44257,6328.352767,streaming
1140.877597,4064.249257,20967.331495,6175.014579,streaming
1214.899114,4059.37381,20900.133433,6318.143929,streaming
1268.402039,3739.963457,18143.843469,6268.744674,streaming
1303.893855,3686.482208,17656.089073,6280.305642,streaming
1247.275917,3550.166622,16602.054319,6230.174945,streaming
1290.203624,3795.578242,17044.752396,6332.046393,streaming
1231.467073,3786.001695,18358.288622,6256.964893,streaming
726.756306,3762.059248,21857.509709,5964.455827,streaming
731.896517,3607.597376,21622.815892,6090.774726,streaming
874.141938,3607.454087,21862.786615,6035.238891,streaming
544.253978,3880.053371,22058.602926,5919.221982,streaming
791.315506,3509.252586,21939.740539,5947.312807,streaming
1223.813505,3451.533689,13708.403465,6167.151622,streaming
1232.503872,3497.413971,13836.351123,6167.628907,streaming
1080.824332,3467.008492,13580.735779,6138.458728,streaming
1248.233265,3635.097385,13903.974507,6176.613516,streaming
1266.482767,3839.392072,13850.247634,6176.54499,streaming
1302.674032,4326.103673,18324.994477,6324.830643,streaming
1304.481042,3695.009997,16801.775267,6361.811551,streaming
1305.269656,4298.025627,18314.061042,6342.155662,streaming
1254.505916,4158.755845,19471.798213,6350.414455,streaming
1259.013642,4084.337189,18106.77361,6183.987996,streaming
658.99935,3691.872521,12852.690965,6092.310253,streaming
642.393435,3412.059491,12715.736786,5893.803931,streaming
870.409719,3476.07809,12701.305729,6049.959315,streaming
683.879399,3365.07991,12743.066178,6125.045933,streaming
641.341199,3423.832345,12659.398264,6079.784046,streaming
605.764517,4045.132971,12633.299297,6158.416422,streaming
630.477292,3965.791538,12734.610742,6132.944599,streaming
601.324402,3821.072864,12434.755709,6161.577668,streaming
626.320044,4124.530219,12301.034193,6105.98435,streaming
607.989964,4187.631955,12364.143101,6175.27665,streaming
911.917411,3348.223292,12708.433411,6102.869334,streaming
976.70073,3348.244564,12700.674093,6093.754505,streaming
856.848839,3382.991001,12698.698946,6049.550848,streaming
878.297435,3473.201524,12694.892277,6046.163592,streaming
921.980423,3348.100061,12697.039314,6070.192801,streaming
1208.686455,3435.799042,13640.138599,6151.361582,streaming
1046.883776,3434.567889,13611.411355,6158.017149,streaming
1195.886721,3428.301396,13597.230116,6133.819933,streaming
937.878067,3505.334648,13517.597117,6130.442851,streaming
1002.208524,3555.497131,13450.373553,6130.551507,streaming
758.998036,3495.304464,13462.290164,6129.570273,streaming
702.578974,3701.030943,13357.744927,6135.839587,streaming
678.420674,3701.564022,12957.012028,6059.618348,streaming
707.030382,3671.668528,13222.16695,6138.898661,streaming
748.254803,3644.492302,13535.366137,6126.525234,streaming
693.557178,4302.886736,11444.316531,6154.231386,streaming
722.938214,4500.267034,11178.691862,6186.321594,streaming
752.727708,4641.824109,11041.084409,6316.20196,streaming
733.257493,4402.913956,11446.738282,6179.832399,streaming
726.111692,4657.981095,11220.539079,6179.90079,streaming
1293.108047,6760.536407,11013.654406,6569.21947,streaming
1385.403252,7007.577033,10998.627094,6541.952317,streaming
1335.476425,7171.197507,11246.675463,6497.990281,streaming
1325.961323,7005.977252,11205.226152,6441.180982,streaming
1374.655879,7112.048227,10998.254168,6579.941719,streaming
1186.212996,6453.628079,11007.223233,6278.585486,streaming
1121.320767,6678.035469,11056.788793,6469.365757,streaming
1182.155136,6401.420187,11042.129345,6443.556069,streaming
1119.169107,6585.352763,11046.274189,6467.998168,streaming
1353.472873,6609.61871,11082.171273,6256.731766,streaming
654.331165,4082.502874,12287.89417,6141.979165,streaming
789.293512,3850.883413,12220.690052,6167.306095,streaming
738.656709,3840.664491,12243.749351,6172.742322,streaming
663.259942,3968.793895,12234.802045,6159.448803,streaming
800.151332,3996.557155,12144.070885,6141.680886,streaming
1278.312398,6824.469812,11034.296518,6246.318149,streaming
1188.026062,6822.544535,11049.856468,6405.207376,streaming
1241.326148,6774.23342,11065.205015,6320.360547,streaming
1297.967985,6978.486438,11055.197764,6570.762127,streaming
1261.061352,6959.031132,11016.358457,6589.211801,streaming
1116.525046,3756.004585,20502.715007,6278.56945,streaming
1226.362296,3840.177987,20202.112683,6307.835077,streaming
1131.479019,4099.158561,18657.669382,6339.228842,streaming
1122.678386,3900.339758,19607.504571,6272.932847,streaming
1188.688665,3757.901093,19808.254576,6305.338871,streaming
1081.679259,3761.944313,21104.614719,6172.885322,streaming
1215.115603,3956.413797,20699.917383,6304.556653,streaming
1295.644932,4160.18107,21170.121543,6319.121879,streaming
1371.045908,4069.639734,20993.791391,6388.139931,streaming
1289.079654,4141.886134,21247.255131,6385.185286,streaming
556.972621,3374.361854,21985.651121,6078.057453,streaming
323.525563,3292.101296,22362.189608,5960.175057,streaming
321.488995,3421.924692,22381.164272,6027.345033,streaming
564.796908,3520.143908,22057.658296,6112.077648,streaming
397.941724,3353.14839,22334.915765,5985.74464,streaming
1249.638598,4013.222227,18347.588217,6247.82635,streaming
1224.276686,4498.355072,17381.463376,6214.249138,streaming
1225.551114,3632.0814,17282.870606,6213.43752,streaming
1204.063195,4493.772032,18728.458322,6273.675337,streaming
1244.169432,4484.223571,18369.617044,6295.559517,streaming
1219.429748,3725.529152,16916.204755,6263.914593,streaming
1221.691128,4319.143939,17383.47789,6218.775141,streaming
1229.365272,3653.840217,17229.195576,6265.790587,streaming
1191.254379,3748.02435,17818.568624,6191.165471,streaming
714.08892,3346.486899,15791.008411,5935.890177,streaming
641.656314,3563.688952,12737.09761,5952.147064,streaming
681.015911,3705.759341,12994.010659,6051.979463,streaming
777.398981,3662.400461,12934.354249,6095.42563,streaming
775.260342,3667.323136,13080.204926,6079.967333,streaming
641.928216,3477.799876,12849.456456,5996.372353,streaming
859.262365,3365.1756,13388.896222,6146.583646,streaming
828.719783,3472.539252,13570.826908,6132.60495,streaming
888.513474,3562.221857,13441.719133,6133.336395,streaming
811.656584,3631.716673,13428.64421,6174.473637,streaming
926.607587,3507.799255,13306.261363,6124.30228,streaming
1207.054656,3399.103925,13492.421685,6124.140138,streaming
1143.400087,3434.385612,13594.193626,6134.559251,streaming
1223.468417,3411.570166,13648.632782,6149.84006,streaming
1225.412948,3427.533951,13648.32624,6144.13831,streaming
1216.986715,3501.085347,13554.445822,6156.890162,streaming
785.922119,3635.343929,13080.032407,6128.63361,streaming
721.626212,3675.309862,12927.073529,6065.059403,streaming
916.785181,3422.182295,13171.136429,6145.036297,streaming
706.660303,3668.983411,12946.12468,6067.919527,streaming
809.309082,3593.551796,13410.092404,6154.566879,streaming
1147.250002,3343.836372,12812.235654,6111.756105,streaming
1111.658999,3332.86695,13065.454573,6127.830072,streaming
937.863149,3411.065841,12737.601434,6113.252248,streaming
989.730415,3347.755345,12721.601837,6062.42105,streaming
1111.374301,3558.444073,12898.743171,6132.404278,streaming
607.4377,3820.442615,12194.372882,6175.665025,streaming
611.734359,3536.350005,12466.758323,6135.150302,streaming
606.111106,3534.74189,12727.778572,6151.31801,streaming
603.160375,3823.263327,12161.036031,6176.142775,streaming
606.793532,3904.483893,12292.512982,5972.935872,streaming
606.596239,3815.404799,12066.352716,6176.734831,streaming
609.78771,3972.454855,11704.661847,6174.178378,streaming
609.912336,3615.764812,11969.585137,6102.245344,streaming
610.025036,3886.662448,12007.190074,6061.665184,streaming
609.676858,3373.580733,11946.947052,6095.087574,streaming
631.804628,4258.507072,11621.651527,6043.576233,streaming
628.966138,4395.443782,11436.451166,6156.034272,streaming
621.864667,4283.694445,11654.290734,6138.540513,streaming
659.454497,4356.851125,11269.316164,6130.423695,streaming
645.64961,4433.69107,11410.26256,6157.526673,streaming
666.373213,3628.895702,11161.849611,6175.904631,streaming
674.033286,3594.075686,11144.574234,6188.362313,streaming
637.278758,3748.077127,11521.489524,6144.531905,streaming
627.67544,3437.078725,11725.910656,6079.891422,streaming
649.914699,3838.5849,11610.081789,6161.273799,streaming
712.773554,4696.468666,11232.864775,6221.668795,streaming
667.409447,5134.832418,11327.868644,6080.906768,streaming
642.471412,4624.24008,11324.277304,6177.677963,streaming
701.76223,4729.139225,11137.822709,6172.808866,streaming
663.317243,4493.484491,11234.247845,6202.967457,streaming
1049.441526,6946.892812,12415.282008,6011.004391,streaming
1166.25765,6791.976433,12325.026142,6079.200303,streaming
1162.688641,6825.898307,12325.584329,5976.154214,streaming
805.520599,6600.989563,12373.991142,6086.327251,streaming
673.433043,6827.283911,12399.395306,6029.262107,streaming
1166.598642,5264.542364,11303.800016,5974.30606,streaming
932.271584,5080.413004,11204.898448,6173.649609,streaming
781.840107,5237.539831,11236.795684,6173.670436,streaming
1162.934865,5064.333517,11157.674511,6262.18788,streaming
1173.758756,5015.825595,11143.841476,6002.351708,streaming
1233.667638,6902.970671,12141.383344,5893.740188,streaming
1177.624537,6806.119766,12336.792744,5966.377692,streaming
1061.21802,6989.154882,12046.246857,5878.181802,streaming
1151.430268,6679.77734,12377.780531,5968.069222,streaming
535.138707,7033.56617,12414.595653,5863.238447,streaming
692.753747,5032.604641,11315.295213,6088.836438,streaming
697.824327,4840.333837,11202.095984,6097.355663,streaming
656.544202,5222.175784,11318.048883,6132.56148,streaming
699.642926,5142.865369,11122.902029,6212.658941,streaming
847.546213,5260.369895,11267.05516,6053.047728,streaming
903.019529,6950.906271,11146.912093,5894.365706,streaming
634.74755,6765.109583,11522.469779,5979.415393,streaming
978.860892,6979.162471,11133.496782,5894.465072,streaming
652.450752,6868.42037,11588.994368,5881.807401,streaming
690.182958,6872.372244,11537.883402,5890.326678,streaming
1001.192077,6765.805305,12033.740733,6058.754517,streaming
812.37296,6710.242515,11944.968421,6032.438242,streaming
621.95859,6573.890269,11864.760081,5922.081706,streaming
697.865995,6714.124297,11851.351299,5898.85381,streaming
622.477551,6625.908951,11856.355391,6041.25869,streaming
569.153937,4904.625437,12658.626551,6160.144898,streaming
649.225466,5232.226158,12092.103427,6090.517312,streaming
584.516654,5151.516146,12299.401451,6074.741935,streaming
562.415996,4173.537977,12298.988865,6102.148542,streaming
643.661716,4797.258181,12027.86417,6169.963618,streaming
1315.668666,7179.795124,11244.677609,6520.111974,streaming
1289.702522,7020.832528,11100.096287,6410.118369,streaming
1311.31394,6861.566481,11144.971846,6403.408493,streaming
1288.501196,7045.582522,11143.458992,6424.107864,streaming
1331.169741,7179.467281,11174.614619,6516.517289,streaming
554.893758,6598.823224,11806.750797,6118.924797,streaming
688.781181,6617.656259,11853.6856,5929.26293,streaming
598.181408,6607.8491,11840.753422,5943.540075,streaming
652.148289,6850.061106,11846.800032,5994.323306,streaming
608.583063,6675.542687,11534.560186,6026.94058,streaming
656.766323,6937.480578,11505.197587,5984.704155,streaming
538.315381,7168.715669,11302.81249,6381.587803,streaming
601.099908,6889.978243,11435.274891,5945.152453,streaming
543.28121,6994.489742,11357.491188,6137.92843,streaming
582.762165,6957.95093,11415.834164,6046.938402,streaming
1062.541543,6725.655066,13689.508761,6051.327192,streaming
1136.287272,6718.850316,15451.793407,6193.045212,streaming
696.818756,6744.552699,13873.484659,6035.316961,streaming
1101.774249,6836.226869,15515.360676,6058.619613,streaming
1240.855383,6850.326549,15475.139816,6236.595633,streaming
1157.45582,3459.14927,13903.456403,6146.991216,streaming
1070.039669,3590.525205,13587.540691,6135.057134,streaming
1063.341044,3779.636583,13871.923149,6173.613895,streaming
1261.560149,3691.874458,13906.996987,6176.23048,streaming
1234.584683,3613.976476,13806.53025,6174.196512,streaming
1114.973868,6884.455245,14417.133129,6056.618019,streaming
757.675277,6960.827995,13490.942675,6026.895359,streaming
1254.545546,6954.578294,15504.647691,6154.480922,streaming
1196.030302,6762.463089,13811.536571,6074.380251,streaming
1180.058581,6762.429579,13251.525474,6080.041791,streaming
1000.042635,5224.229584,12727.259412,6122.185833,streaming
624.609036,4856.414112,12302.035989,6048.109887,streaming
608.262989,5217.948133,12564.429047,6128.568644,streaming
1159.238629,5603.366297,12596.309229,6097.639368,streaming
1150.534186,6053.310519,12406.178125,6095.839709,streaming
523.680344,6966.602677,13144.60275,5945.155853,streaming
765.663144,7021.286787,12902.627388,5972.472072,streaming
833.700996,6956.057671,13638.876146,6031.555761,streaming
777.357779,6951.382706,13382.798618,6024.411195,streaming
627.309409,6945.4616,13109.308128,6049.123971,streaming
